,review_id,user_id,business_id,stars,useful,funny,cool,text,date
408,kL2OmAykm7hCVL8Eh0ZVqw,tdZeePCOtQvJwhCzeMiEgw,4CxF8c3MB7VAdY8zFb2cZQ,5.0,0,0,0,I had to take mom to voodoo. There was NO line!! Who hoo!! Mom ordered the maple bacon donut and I got the voo doo donut. Mom ate the entire donut. Had to distract her from the menu when ordered (see picture) hahaa! I would come here just to come here. The atmosphere was super chill and the also had a seating area outside. I am sure during the summer it is packed,2018-05-11 04:41:41
409,M-cDxea-k--N4TT-KqdJgA,rS-ryrNwDW9wyG0pYKKDdg,4CxF8c3MB7VAdY8zFb2cZQ,5.0,1,1,1,"It's Voodoo Doughnuts. What more do I have to say. The whole world knows about this place thanks to the Food Network, Anthony Bourdain, and countless of other programs. The doughnuts are original and tasty. But how the hell do you fuck up a doughnut. Like for reals.",2011-11-03 00:55:48
410,6qTfszvuiFj5m2A6MW05IQ,fquTEV93jh82JYob6u0CEA,4CxF8c3MB7VAdY8zFb2cZQ,5.0,3,0,1,"This place reminds me of Psycho Donuts in San Jose, although I'm sure Voodoo Donuts has been around much longer.

Each of the donuts is cleverly decorated and flavored. We had to try the Maple Bacon Bar, since they were known for that one. It was better than I expected, but we still only shared a couple bites each. We also, under the pressure of the long line, picked out two donuts quickly from the revolving display. We chose the Grape Ape, which I hated since I turn my nose up at anything with grape flavoring. We also had the No Name, which had the perfect combination of chocolate and cereal on top.

The place has stain glass windows shaped as their signature donuts and two people that I think might be their founders. Inside, the workers look pretty indie rock, and they try to shuffle you out fast since there is always a long line to order. 

I came back and got a souvenir shirt for my boyfriend. I would be back if I was in the area again, and didn't mind the calories.",2012-08-19 15:43:57
411,JSx7O2uWgND0s9dZye0pGg,PBaL1nlwKnN8x5M8Lbbd6g,4CxF8c3MB7VAdY8zFb2cZQ,5.0,0,0,0,"Had the best VooDoo Doughnut experience!!! Waited about 15 minutes until I got in the front of the line and then I ordered two of the vegan donuts (maple and a VooDoo doll.) The nice man taking my order threw in another vegan donut that he recommended for free. 
When we stepped outside where there were quite a few homeless people. However, who could blame them  I would be standing outside of this place too asking for a donut. 
Donuts were beyond delicious (fluffy, perfectly frosted and fresh.) I saved whatever donut the nice man threw in there last  I have no idea what that donut was but I swallowed it whole! Soooo good! Will be back when I visit again!",2016-10-02 15:37:41
412,-A4hz42HOtpcKwuLL9onZQ,9UeLZZHpjb7CFPal23mzsQ,4CxF8c3MB7VAdY8zFb2cZQ,5.0,0,0,0,"This was a great place to get donuts! I tried there voodoo doll donut and it was delicious, my favorite parts about the donut were the pretzel sticking out of the donut and I also liked the jelly inside the donut. Overall I think it was a great place to get donuts",2018-07-28 16:35:18
413,r9qKF6ppL1vvGGKx6KBYmg,U2XhWmXcz7bpIyfGFNeaTg,4CxF8c3MB7VAdY8zFb2cZQ,5.0,0,0,0,The pink boxes being carried around town are not really a coincidence. If you are looking for a sugar rush or some night time munchies n dont mind waiting in a long line any given time of day...you oughta grab a spot on that line and try the wackiest donuts in world! Voodoo donuts is awesome...if ur in portland and haven't tried this you definitely should!,2012-12-10 01:37:40
414,TlfS5Ibm-lbnxw8BZEmYnA,sBswn4u5KkmMyWVCV8mTrA,4CxF8c3MB7VAdY8zFb2cZQ,5.0,2,2,1,"Obviously we can't come to PDX without going to VooDoo. The line is long but it moves at a reasonable pace. The brick wall has glitter on it, the magic is all around. As you get closer to the door you're drooling with excitement. Which one? All of them? Yes. That sounds like a good idea. 

All the donuts sound really good. Then again, fried batter smothered in sugary frosting would titillate anyone's tastebuds. I'm a simple kind of gal though. I like their bubble gum, grape ape, and mango tango.",2017-04-10 01:21:05
415,DkL0tnhlqpHKEJEvivtV1g,afqrmEhZTsuOLyj1GSVPIw,4CxF8c3MB7VAdY8zFb2cZQ,5.0,0,0,0,Ultimate freak show.  I fancy myself a donut expert.  My expectations were low but I was pleasantly surprised.  The donuts were unique and good.  Late night this location is surrounded by bums and bars.,2018-03-25 19:36:10
416,fBt6VDrZ3mbq8tz-FvxMGw,f4GXSyxFoHFNW7Og0J3WXw,4CxF8c3MB7VAdY8zFb2cZQ,5.0,0,0,0,"Bacon Maple Bars. Is there anything else? Get your doughnut, go across the street and drink wine from a paper bag and smoke a bowl.",2016-10-30 07:59:13
417,Md3vAplH1zyO9KU4zovCXA,Hc6DYL34H3h8XWESks-zPg,4CxF8c3MB7VAdY8zFb2cZQ,5.0,0,0,0,The best donut shop I've been to very unique and fun atmosphere down town Portland prices are very reasonable,2018-09-27 05:32:27
418,gnWcW7D8g_o9-7i8aN40AA,UzO_9SHVaCPsT3KZbbQ0gg,4CxF8c3MB7VAdY8zFb2cZQ,5.0,1,2,1,come on! they're doughnuts! they are filled with and/or made with Voodoo! what more could you want?!?,2010-08-29 05:16:16
419,10ZqgXnCv0t2gPu5XV_O2g,HCAN5Nfm7emwU7l9WiPSHg,4CxF8c3MB7VAdY8zFb2cZQ,5.0,0,0,0,The best glazed donut I have ever had... yes that have all kinds of other stuff... but wow simple glazed is AWESOME!,2013-02-02 17:20:32
420,wuapICyw46JlsDP5JO9-vQ,z70zTdU5hloweKZwFuWB1Q,4CxF8c3MB7VAdY8zFb2cZQ,5.0,0,0,0,"The line is always ridiculous, but the wait is worth it. I can't go anywhere near this place or I will end up gaining 500 pounds.",2014-12-04 20:24:05
421,cUvH1-QwnDyPO7dv0d_REQ,TfnNFYlHuUyReVdpwWN-RA,4CxF8c3MB7VAdY8zFb2cZQ,5.0,0,0,0,"went to this place for the hype and boy did it live up to our expectations. the place itself is fairly small, but the decor is awesome and unique. no matter what time of day, there will always be somewhat of a line. the donuts themselves are huge and very reasonably priced for what you're getting. definitely worth it if you want a portland classic!",2018-04-07 04:41:23
422,csR-GTACv9Bp0HRGiLQlsg,fx_oas0OGcUWsAF_jOCx0Q,4CxF8c3MB7VAdY8zFb2cZQ,5.0,0,0,0,Have you ever sucked the jelly out of a jelly donut and replaced the filling with chocolate srwill ice cream? That is what voodoo doughnuts are like. Heaven on earth.,2013-07-19 16:53:43
423,unhksIo9HKfaiSnJ7zrYyA,ch1awmI_SL1MkQkpon6eSw,4CxF8c3MB7VAdY8zFb2cZQ,5.0,1,0,0,"This place is famous for their original donut concepts, but they also do my old favorite, an apple fritter, really well.  I can't remember the name of it, but I highly recommend the one with peanut butter and oreos.  God, I miss this place.",2006-01-26 19:18:34
424,eb5v1DXabnXNDZrRW3muog,-t2QKod63eW3cUPpjEgsrQ,4CxF8c3MB7VAdY8zFb2cZQ,5.0,0,0,0,"I visited Portland in April 2017 for a 4 day trip. I had voodoo for the first time the first day of my trip. I ended up going back two more times, and took two doughnuts on the plane trip back with me. I have thought about the dirt doughnut since that trip more than I am willing to admit. It is my favorite baked good to date. I will forever be a huge voodoo fan and have contemplated booking a flight from Florida to Portland again just to experience this legacy . 10/10, would recommend.",2017-10-13 22:53:45
425,hUmhYfB4TdZlUJCAUrDg6g,J1eNLM8BkEYcgwzpZXwsTA,4CxF8c3MB7VAdY8zFb2cZQ,5.0,0,0,0,"these unique doughnuts are a wonderful way to spend a your day eating, and being at voodoo. the atmosphere is lively and hip which always makes you feel good. you would be mistaken to skip the trip to voodoo.",2017-01-17 01:30:33
426,OTyVnpzwLlkrxKG0-HSLJg,pXAliQo7tjTeLEBJKntUiA,4CxF8c3MB7VAdY8zFb2cZQ,5.0,0,0,0,Never had voodoo for twenty years I've always heard about it but never went. Only problem is that I didn't come here sooner to buy some of the great doughnut selection honestly anything they got is the best. Try anything you won't regret it.,2016-04-15 01:05:26
427,okH2bt_WglZxnEg2o7-FWw,kUvg51uX_-sDe-hdFM2vgA,4CxF8c3MB7VAdY8zFb2cZQ,5.0,0,0,0,"I always have to stop by Voodoo donuts when I' m in town.  I can't go here by myself, I have to take my significant other or she will throw a fit.  This the only place I will buy a donut or two or a dozen for myself.  Any other times I get my fix when someone from work bring donuts from a mom and pops store.",2012-12-12 01:13:56
428,jfPoKFpJrmhX8nqaQ8FQtg,7_dw_GyJH6oofUEsg8wK3w,4CxF8c3MB7VAdY8zFb2cZQ,5.0,1,0,0,"I've been dying to go to this place for over 2 or 3 years, I live on the east coast and went to Portland on a west coast adventure. Voodoo doughnut is the main reason I wanted to visit Portland. 
We waited maybe 10/15 minutes and the line went very quickly. We got a dozen which was definitely not necessary for the two of us but we had so many options to choose from. The guy who helped us was patient and friendly. He took his time with us even though there was an obvious line. 
I liked every single doughnut we got, some were thicker/heavier than others but that's just because of the base recipe of them (yeast or cake dough). 
Next time I'm in Portland, Voodoo is definitely on my list to revisit. 
Thanks for making my doughnut dreams come true!!!",2017-06-19 18:37:13
429,ra2P6Dxv2ERpTegoDfl_eQ,2BDPF8zEzxD18X5EXZgRbQ,4CxF8c3MB7VAdY8zFb2cZQ,5.0,1,0,0,This is the closest to donut heaven I have been so far in my 51 years on this earth. If I could beatify this place I would.,2013-10-26 19:54:27
430,4Mrh5Boypc5D4Hu52lvcwA,VAHeLDJb0WHK1fD7yLhmdg,4CxF8c3MB7VAdY8zFb2cZQ,5.0,0,0,0,The peach fritter with cream cheese frosting is heaven on a plate. Size of your hand so easily serves two. YUM.,2015-02-05 05:14:07
431,cP6trvRml89gznok55_Nag,AK2GaUdVX3PHQb_zUyn4SQ,4CxF8c3MB7VAdY8zFb2cZQ,5.0,0,0,0,Best doughnuts in Portland. Been craving these since our last visit. Great service and friendly people. I totally recommend it.,2014-12-01 22:03:18
432,_YTXy0tYKWb_r0fqDilvzw,Pxi1YSerIqfDaTRW0A7z_Q,4CxF8c3MB7VAdY8zFb2cZQ,5.0,0,0,1,"The magic is in the hole! Haha. I love this place.  It's just like any donut shop but what separates this place from any other donut shop is the variety of flavors.  You can order anything from the traditional to the bizarre including the gay bar (donut filled with luscious cream and topped with fruit loops), bacon maple bar (donut with maple cream and topped with two strips of bacon), dirt bar (donut with vanilla frosting and crushed Oreos) or dozens of other unique flavors.  

Have fun with it and don't be afraid to try some crazy flavors.  They are pretty efficient but be prepared to wait up to over an hour for this place.  It's a huge tourist destination so just enjoy the anticipation.",2013-04-16 05:06:36
433,FAgi6qboKL8avU7LuyxbUg,PUQ8uBpwtNqdQh1EgHmmCA,4CxF8c3MB7VAdY8zFb2cZQ,5.0,0,0,0,"It was delicious. If you want crazy, unique donuts, this is the place to go. Pictured here is old dirty basterd and fruit loop donuts",2017-01-05 15:54:43
434,ja4G8kBoboxhaS8kWRmEGg,68YGvRReDa_ZE6iEjppCqg,4CxF8c3MB7VAdY8zFb2cZQ,5.0,0,0,0,"Went while on vacation. Got there at 6am, and there was NO line. AND they were selling buckets of donuts from the previous day for something like $7. BUCKETS! Their lemon donut was really yummy. You can tell the dough is homemade, it was soft and perfectly chewy. The Orangatang was also very tasty! And the Memphis Mafia was loved by many. It was HUGE!",2011-09-01 17:20:06
435,Dq2_TPTazQJpHLX_qsrvDg,9qIH9sk7kGiThvR59U-wxA,4CxF8c3MB7VAdY8zFb2cZQ,5.0,0,0,0,ODB ya you know me get yourself a maple bar thats all baconey!!!! Best doughnuts in ptown hands down!,2015-01-21 17:23:03
436,vRVSLx60FoHMBseh14BcBg,WKJkUbG4ZHRZjlXRSWNtZA,4CxF8c3MB7VAdY8zFb2cZQ,5.0,0,0,0,"Ambiance def gives you that keep Portland weird feel which is definitely what we were looking for the selection of music was great and all the funky decorations customer service was very welcoming and helpful with decision making,  I never felt rushed even though the line was out the building. We ordered 4 doughnuts one voodoo doll, one old dirty bastard, one snicker, and one blueberry. Now we ordered the voodoo just for novelty but that actually turned out to be our favorite second was the blueberry then snicker then odb but all were amazing in flavor regardless of rank. Plenty of seating outside. FYI We also tried blue star up the street and we liked voodoo much better",2018-08-16 23:20:25
437,x2sa58jHo9ikif4E8VSzWw,XEViKPpTfo7kZB01ULceOQ,4CxF8c3MB7VAdY8zFb2cZQ,5.0,0,0,0,I'm not really a doughnut kind of a girl however everyone raves about this place. They have a very cute theme inside. I chose the plain donut with pink frosting and sprinkles. It was delicious and soft/fluffy and not too sweet!!! Didn't taste stale at all like some places!,2018-04-17 17:06:08
438,IFeF-tH54eIK04K40yjCNw,qO-g7z2E3POBWjYPtA3yKA,4CxF8c3MB7VAdY8zFb2cZQ,5.0,0,0,0,"For fried doughy goodness I got to recommend this place. I've only been here twice, I usually visit Portland area in the winter, last year I grabbed some Donuts on New Year's Eve. A the maple bacon, the bear claw and an Apple Fritter and a couple of others. In total probably spent less than $15. Downside was I didn't get to try all of them fresh, I had to wait until the next day to try the rest. But when I did they still tasted fresh. Even sitting in a box over night they were really good. Can't say the same for blue star Donuts.",2018-01-13 03:26:37
439,kNXGpWwXYcb3M5RcRkPWWw,BR4O7RPKrR_-0hx3rg41hw,4CxF8c3MB7VAdY8zFb2cZQ,5.0,0,0,0,"Stellar doughnuts!  We came here during peak hours, and waited for quite some time, but it was worth it!  The bacon maple doughnut was so delicious!  We had to come back to buy a dozen for the family in Hawaii, and hand carried it on the plane!  Those doughnuts are heavy!  Lol!",2016-06-02 22:35:00
440,u1bDQxoyw2ErIf25cgeqqw,8Z5PRHAHOpZjDtAd2CZm7A,4CxF8c3MB7VAdY8zFb2cZQ,5.0,0,0,0,"I'm one of the few people who visited this establishment and did not have to wait!  I walked past Voodoo several times while in Portland and each time, the line was out the door and at least 50 people deep.  It's very cramped inside, but they service is quick, so know what you want!

We bought 4 doughnuts and the voodoo doll doughnut won!  The oreo cookie crumble one was delicious too!  I was in a sugar coma for days.

You can sit on the picnic tables outside, while staring at the ""Keep Portland Weird"" art across from you, and sipping on a cup of joe from Stumptown next door.

Don't forget, they only take cash! Come prepared!",2013-12-11 01:35:13
441,LzpxqEXd1gRQCNZDv1PFjw,uV6-4xn0pVMFMwPIjqqm7w,4CxF8c3MB7VAdY8zFb2cZQ,5.0,0,0,0,"Holy delicious sinful indulgence! Voodoo Donuts does not disappoint. The quality of their product is magical-- thick dough, sweet toppings, & all around fresh. Really glad this place lived up to its reputation.",2012-03-07 16:28:17
442,NsLFKDxmfD3Ax_l6R25nMA,8C9Y_Em-0NsnoM1X4I4r8A,4CxF8c3MB7VAdY8zFb2cZQ,5.0,0,0,0,"I saw this place on TV so i decided to take the 684mi, 12 hour drive 
from Morgan Hill, CA to Portland, OR 

The doughnuts here are the best i got the bacon maple bar and a McMinnville cream. 

The bacon maple bar may look nasty but it taste so good. so good i went back in and got two more. 

Just a tip for the tourist try to order quick",2010-10-14 20:57:14
443,UyaN0AH_bG-Ir_JfVP9U2A,FSCAqQsMv7w51zUJ_COcuQ,4CxF8c3MB7VAdY8zFb2cZQ,5.0,0,0,0,Love Voodoo. Nothing better than being a Portlander w a voodoo walking downtown!!  We go on off mornings during the week like Wednesday or early afternoon to avoid lines but the wait is always worth it!!!,2016-05-21 00:52:12
444,kksuoL83fwd2aaxOtfp_YA,xAzhXanKIkDA02xip6xRKw,4CxF8c3MB7VAdY8zFb2cZQ,5.0,0,0,0,"Classic experience for Portland. Look up the donuts while you're online, that what once you get to the head of line, you can get exactly what you want & won't feel rushed.",2013-11-20 03:29:09
445,2aL6rXl-QWEtOyF0cAfBOg,lqTL8dzZKSSvq7BujLEaOA,4CxF8c3MB7VAdY8zFb2cZQ,5.0,0,0,0,"Of course this place is amazing ! I'm not a big doughnut fan, but every time I visit Portland I will wait in line for their Oreo doughnut among many others.This place rocks!!",2013-10-29 06:17:45
446,n7NS7MXT2wc8myI3VTPmfQ,wEyCBRuWSJK3pgNEwpvLnA,4CxF8c3MB7VAdY8zFb2cZQ,5.0,0,0,0,The best and most creative donuts you'll ever have in your life!!! You can get married here too!! Ah-MAZE-ing!!!,2011-08-05 08:29:01
447,ErBOrvY_1TZMud7FUD9g5Q,VMWmR4PdQS3ctt0jnoAfCg,4CxF8c3MB7VAdY8zFb2cZQ,5.0,0,0,0,"Fun place, but if you want to annoy all of the annoying tourists downtown then visit the one off NE Sandy. Great doughnuts and legendary worldwide for their novelties, definately one of a kind and the original which has spawned many an imitation.",2014-08-28 03:09:33
448,hrQLZqZOtLLdWlLCTCnsIw,fLbXt0UAPVYUuSaWQgw6wg,4CxF8c3MB7VAdY8zFb2cZQ,5.0,0,0,0,Just plain awesome donuts. The apple fritter was the best I've ever had. Bring your cash and get yourself one more than you think you wanted because they're all good.,2018-09-16 00:28:32
449,XQm2RfhUqCzO0Pr7kwRLYw,BnLFYUzUnPYgDhazfQua-w,4CxF8c3MB7VAdY8zFb2cZQ,5.0,3,1,2,"Though it's not all they serve the vegan doughnuts are what drew me to Voodoo.  My favorites were the oreo creme, butterfinger and chocolate covered but I didn't care for the bacon bits and maple one.  Yes apparently bacon bits are vegan.  I gained a few pounds while in Portland because these doughnuts.  It's impossible to find something like a vegan doughnut where I live (FL) so I stocked up.  I think I've had enough to last me until my next trip to Portland....",2006-11-02 20:45:48
450,6XJxY-sU1lY09AVfKyEwWg,XjzgGscUlmCKuhw6dcRK-g,4CxF8c3MB7VAdY8zFb2cZQ,5.0,0,0,0,Voodoo Doughnut is an experience that everyone should have when visiting Portland. Doughnuts are creative and absolutely delicious.,2017-05-28 06:05:27
451,RgDqQHniM4b_XehbfB0T7g,zxpJxq9hyRdwPrUPeHMBmw,4CxF8c3MB7VAdY8zFb2cZQ,5.0,0,0,0,"So reasonable and yummy! I didn't realize how affordable the donuts would be. It's a little inconvenient that they're cash only, but it's worth it. Probably some of the best donuts I've ever had!",2018-07-10 20:22:36
452,2pxga20NF9PbbrUr1XKr2A,ogCewS0S_hRPBSuKTDkjCg,4CxF8c3MB7VAdY8zFb2cZQ,5.0,0,1,0,These doughnuts are the best I've ever tried.  Ordered about 8 dozens to bring back to hawaii. Went to the airport and a lot of people wanted a doughnut and they all said that's the best doughnuts!!! Drove 8 hours total just get these doughnuts and traveled thousands and thousands of miles to hawaii. My family and friends loves them!!! It was so worth it,2014-07-31 20:36:36
453,5CxPDMdeI2zBcVbWQeqPBA,aw8VOqY_gRN5GdoisF8svQ,4CxF8c3MB7VAdY8zFb2cZQ,5.0,1,1,1,"Voodoo Doughnut is located in a shockingly tiny, dark, and dirty space, even by grungy Portland standards. My doughnut-loving husband took one look and refused to eat anything prepared in this store. I'm more brave so I took two cake dougnuts with chocolate icing to go. (Not that I had a choice about eating there as they don't provide seating). I took the doughnuts to a local coffee cafe where my husband could buy something to eat and I could stealthily eat my doughnuts purchased at Voodoo but consumed elsewhere.  Oh, my goodness, their vegan doughnuts are SO GOOD!!  Soon we will be moving away from Portland and I will be grieving the loss of these doughnuts.They tasted amazing - I'm giving this place 5 stars on taste alone. If you are vegan and you are in Portland, you have to try them. I want one right NOW...",2008-01-18 05:10:15
454,zQOvtgLIVjRblhjRf3raMg,CJkpZRrNUB38wJWt68n0Qg,4CxF8c3MB7VAdY8zFb2cZQ,5.0,0,0,0,"Yum! Came in about 9am on a friday, line was quick (it was a weekday) and efficient. CASH ONLY FOLKS. Maple bacon was good, not any different from others I've had before though. The dirty doughnut was oh so dirty delicious!! And for the other sweet tooth candy bar crack junkies, the butterfingering was taste-y!",2015-05-15 17:19:40
455,mkRQD0APuO-BA7Km5NGFxA,F31FsU56zFTLrhzYTVjRaw,4CxF8c3MB7VAdY8zFb2cZQ,5.0,1,2,1,"When I'm not yelping ummm I think I'm watching Food Network. They have a food challenge here, but we didn't try it. We did try their  famous bacon maple bar and fruit loop doughnut.  How can you not love maple and bacon together?  Couldn't justify or get the courage to try their cock and balls doughnut though.  

Ok so this was our first stop on our trip to Portland.  Our hotel was near Portland State so we walked nearly a 3 miles rt to try these doughnuts.  It didn't seem like it was in the best part of town and after finally reaching it at about 10am there was a line outside the door. So be prepared to wait for these doughnuts.  After the walk and waiting, I took my first bite and I was in food ectasy.  I quickly ate the whole bacon maple bar...yumm.  And who needs those nasty cereal bars when you can have a Voodoo doughnut, the fruit loop doughnut tasted identical to eating a bowl of fruit loops.",2010-08-29 04:03:02
456,nNLVQJ_4KJiDefpiffBSow,MtDh5VlzcRbqQkeo-Jq3CQ,4CxF8c3MB7VAdY8zFb2cZQ,5.0,0,0,0,Outta this world delishhhh...super unique store and super cool employees..the best damn donuts ever,2015-09-12 20:07:08
457,Zw_kFI4TafVcff9J6m3wUA,cO29gBJx1ZBWWhw_5CincQ,4CxF8c3MB7VAdY8zFb2cZQ,5.0,2,2,2,"So unique... So exotic... So yummy... So voodoo!!!  That is right! If you want all that, Voodoo Doughnut is the place to check out.

That place is freaken awesome...they got so much weird exotic Doughnut to choose from... c'mon... bacon Doughnut!!!... oreo!!!... fruit loop!!!!... You name it.. they probably have it.

The place gets busy... heck.. we where there in 6ish in the morning n they got tons of customer already.

One of most check out place if you ever visit Portland!",2009-08-20 05:25:31
458,NJb2pwHG1c3YfvhVYrOz8g,s0Puo9xWhKE82yMfQhqjng,4CxF8c3MB7VAdY8zFb2cZQ,5.0,0,0,0,The wait was 30 mins on a Monday. The customer service was impeccable! The donuts were fresh and the establishment was very punk and glitzy. I couldn't stop taking photos. The doughnuts were good but honestly I have had better.... however these doughnuts are special in their own little way. They are cute fought and very tasty. I love the blunt the marshal mathers  m&m I loved the coconut and guava donut and especially loved the cute voodoo doll doughnut.,2018-07-19 06:13:22
459,FV939rBXYaDsvTSq9lnJMQ,ojHP7zSJevvTtDG55Mbeiw,4CxF8c3MB7VAdY8zFb2cZQ,5.0,1,0,0,"I had the opportunity to stop at Voodoo Doughnut to try out a kooky doughnut concoction.  Make that three! Haha.  I was taken to this orginal location by my coworker who lives in Portland.  We went around 1pm and it was a drizzly day but nonetheless, we needed to make the trek to get doughnuts.  I noticed the shop is quite small and dark, but people in line were in an orderly fashion and seemed to be getting in and out with doughnuts fine.  I think there were about five or six people in the shop at the most while the others waited outside due to the small size of the shop.  By the time I got in the shop, I saw how wonderfully fun it was decorated.  Saw a Kenny Rogers portrait there too!  They have this rotating doughnut display so if you see the doughnut in the display case, that means they have it that day.  I bought three doughnuts which were the Vooddoo Doll, Neopolitan, and the Dirty Snowball.  The Voodoo Doll doughnut is a yeast doughnut covered in chocolate on top and has raspberry filling with a pretzel stake in the heart.  The Voodoo Dolls all look different from what is on the website.  Mine looked more like a ghost than Voodoo Doll.  The Neopolitan is a chocolate cake doughnut with strawberry icing and three marshmallows.  The Dirty Snowball is a chocolate cake doughnut with strawberry icing, coconut flakes, marshmallows, and peanut butter.  All the doughnuts I selected were yummy.  I never really eat many doughnuts and so, having three in one day was a new record.  

Aside from doughnut purchases, I also bought these black with pink stripe Voodoo Doughnut logo hot pants, i.e. short shorts for $20.  They were cute and feel really nice and comfy. I wore them to sleep in my hotel room that night, dreaming of more Voodoo doughnuts!

You can get all sorts of tshirts, hoodies, stickers, panties, etc. along with doughnuts at Voodoo Doughnut. Really cool stop for any tourist in town!",2011-03-24 14:45:18
460,H_TmVl50Qyz_Nzah-6L3Rg,5M0CvSqCTx8Tex5o5IKbAg,4CxF8c3MB7VAdY8zFb2cZQ,5.0,2,2,2,As Tempting as it may be... dont buy the bucket of doughnuts... you will probably end up eating one and throwing the rest out :/,2009-08-17 01:36:58
461,do-R_LnBGl_-bUHXY5hH2w,sb6cnPWi3XPbfv5kEytKZg,4CxF8c3MB7VAdY8zFb2cZQ,5.0,0,0,0,"You can't lose here.  This was my first stop in Portland.  As a mostly gluten-free eater, this was a huge step out of my norm, but I had to see what all the hype was about!  I had a Captain Krunch doughnut and enjoyed every last sugary bite.  The line can be long at times, but the staff is quick and the goods are worth the wait!  Voodoo is a must-do in PDX.",2014-06-30 15:55:11
462,bmgcH4ZQcxxeW6uhaVfMMQ,iBaUgHIzumx4EN_Ycof5fA,4CxF8c3MB7VAdY8zFb2cZQ,5.0,0,0,0,"Another awesome place to visit but get there early, beat the lines and take advantage of the parking across the street.",2018-06-21 19:27:11
463,v0nW5UzzYujfrYEwsVQL-w,QLIA3SK_4PCan64Ao05JLw,4CxF8c3MB7VAdY8zFb2cZQ,5.0,1,0,0,"Probably the most hyped and the most touristy business in the entire state of Oregon, but this is one overhyped tourist trap that is well worth your while.  We stopped here twice during our weekend stay in Portland - it was our first stop after leaving the airport and then our last on our way out of town.  On Friday evening we each got 2 donuts - my husband got the Mexican hot chocolate and an Old Dirty Bastard and I got a Mango Tango and Viscous Hibiscus.  My husband thought the Mexican hot chocolate was the best donut he'd ever had - he loved the chili powder mixed in with the chocolate.  I'm allergic to chocolate so I had to settle for the more Caucasian donuts...the Mango Tango was delicious and the Viscous Hibiscus was creative although the flavour of the hibiscus wasn't very noticeable.  The pastry of every donut I had was light and not greasy or oversweet.  On our way out of town we picked up 2 boxes of a dozen each to take to our respective offices, and also had a Grape Ape and a peach fritter on the way to the airport.  The Grape Ape was delicious, but the fritter was all fritter and no peach - I didn't find one single piece of peach anywhere in the donut.  But everything else I ate was so good I'll let this one slide.

The hot cider was delicious, and the vibe was about as quintessentially Portland as it gets.",2017-01-30 16:22:33
464,YEBv4bWb3JI9rEyWZcoC2w,A2JGzkvNjckSmps_4FbKWw,4CxF8c3MB7VAdY8zFb2cZQ,5.0,1,0,0,"After nearly 1,000 reviews what more could I possibly add here? Voodoo has become an institution in Portland. When the boyfriend and I visited a few years ago we walked right in. Nowadays, prepare to get in line. We went there on a Friday in the middle of the afternoon and the line was down the block. Although it wasn't as bad as the line around the corner on Saturday morning. You could say Voodoo has jumped the shark.

But as a true doughnut lover I say who care. It's worth the wait - their doughnuts are awesome. Not only are they unique with funny names, they actually taste really good. Get a maple bacon bar - it's sweet and salty heaven. 

Watch out for the bums begging for change. We saw one person give a bum a doughnut and the bum went right over to the outside counter and ditched it. Apparently, he wasn't hungry....

Just go and get a box full. You'll be glad you did.",2010-07-16 23:16:35
465,kE6P5EQ3jG4W3Jy92sYyCg,bC4fbLIT5bMwp0sqdSn7AA,4CxF8c3MB7VAdY8zFb2cZQ,5.0,0,0,0,"A Portland institution. I go strictly for the bacon maple bar. 


The magic isn't always in the hole.",2013-06-25 06:29:42
466,1KuZlvpN4vIkh3a2aGo_Pw,lmF_5nsOunMHfLkIgy7Tng,4CxF8c3MB7VAdY8zFb2cZQ,5.0,0,0,0,The apple fritter is the best.  I just have to time my visits right or there will be a line.,2015-08-22 21:00:15
467,gCYgisK9WvS69ZwcIcfYeA,76nrHkd2saHvyiTFbsmYCg,4CxF8c3MB7VAdY8zFb2cZQ,5.0,0,0,0,"Arguably the most famous doughnut shop in the US. Yes the line is long, just relax and wait, you're in Portland. Had to try the maple bacon and it was a great balance of sweet and salty. Got the voodoo doll, ok, but I would save stomach space for something else. Peach fritter was massive, had a great cream cheese frosting. We have more, but after eating the equivalent of one doughnut. put a fork in me, I'm done.",2014-08-14 20:03:11
468,A-pbG0kRsbOL_UZ5MLH1Bg,RnhGWR-M4qWe3iNfJ_kMHQ,4CxF8c3MB7VAdY8zFb2cZQ,5.0,0,0,0,"Favorite doughnuts are blueberry, the one with the fruit loop cereal on top and just simple maple bars. You can never go wrong with ordering a bakers dozen, where they surprise you and pick a dozen ... Ive received a voodoo man every once in awhile, even though they are considered to be more expensive. I've bought a dozen for the staff at the elementary school for random staff lunch celebrations. I definitely take any friends who visit to the VooDoo in Portland or the store in downtown Eugene, Oregon because it is something everyone should experience at least once in their lifetime. Yes, they don't accept credit cards, so cash is a must and sometimes there aren't any lines and other times I know I've waited in line for maybe a half hour at most. It's pretty much hit or miss when it comes to waiting, but it is awesome that this location is open 24 hours a day, although I don't recommend walking to this place at 2 AM without others.",2013-02-04 05:27:08
