,review_id,user_id,business_id,stars,useful,funny,cool,text,date
1083,Qt1koMqfZsC1M99TwjOxEg,XAdPb1VeQEzyL3LITTskng,4CxF8c3MB7VAdY8zFb2cZQ,2.0,2,2,0,"I have never experienced a more overrated place than Voodoo Doughnut in Portland, Oregon. The wait during peak times can be in the hours. And for what? If they were the most amazing donuts I'd ever had then I'd forgive the wait. If they were even mildly great I could make an argument. But no. The donuts are barely average. Yes, they have original toppings (is maple and bacon even original anymore?), but the donuts themselves are average. Maybe even below average. They're not fluffy, they're too sweet, and worst of all they're stale. With their volume, each batch should be hot and fresh, but instead they feel like the leftovers from yesterday. The best donut we tried was the Captain Crunch, and that's simply because adding Captain Crunch makes desserts taste better. Don't believe me? Throw some on your frozen yogurt next time and I'll accept your apology via Twitter or Instagram.

The only redeeming quality about Voodoo Doughnut is that it's right next to Stumptown Coffee, so you can grab a coffee or three during your marathon wait session. I'm clearly not the only person with this brilliant idea, since every other person in line also had a cup in their hand.",2015-03-10 23:10:40
1084,zkiay0GpG1Cb3nQx4ZmUow,va4iOV6clcicyMwrwTjfVA,4CxF8c3MB7VAdY8zFb2cZQ,2.0,0,0,0,"Not sure what the hype is here. They're really just pretty donuts, that's about it...",2015-07-31 21:52:35
1085,CeZvFThGHm8U04GaeSbF4g,t3jXOZvVrnDT-oyQgdnV_g,4CxF8c3MB7VAdY8zFb2cZQ,3.0,0,0,0,"Sorry but this Entertainment Donut thing is getting boring now that everyone is making their version of ""psycho"", ""Diablo"", ""Crazy"" or in this case ""voodoo""...(we have Psycho here in San Jose, same product).  My experience was underwhelming.  I was visiting Portland, we had a break and I made my coworker walk to this place with me.  When we arrived we were greeted by a SEA of Portlands finest homeless stoners and drunks all camped outside the front doors asking for change, food, pot, etc...it got obnoxious.  Then after standing in a line that I expected since this place is famous I was asked by the cashier what I wanted, I ordered the little voodoo man with the pretzel stuck into him to take to another coworker who craps herself for stuff like this so she can do selfies with her food and post it all over Yelp for feedback..I wanted to stick a pretzel in the cashier girl who didn't ONCE look me in the face, her dead angry eyes darting all over the place EXCEPT at me...I'm not THAT ugly am I?  perhaps I am but man was she and the cashier girl next to her completely OVER their jobs.  Wrapping this up this place sells donuts with toys and tricks on them.  If you need the tricks and the toys and marketing then Pshycho donuts is for you...I'll take a plain chocolate/maple Krueler any day over something with crap stuck all over it.  Experience it once I guess...the indifferent service and the pushy homeless drug crowd outside made my mind up for me on never needing to return.",2015-10-29 23:51:10
1086,ZxkLsJKo4fH_OMebEvJ3Ig,DGmwGZ6A6G4Me-R78iSWMg,4CxF8c3MB7VAdY8zFb2cZQ,2.0,0,0,0,"Looks over flavor. It is the tourist trap so beware! I wanted to tried once since it was my first time coming to Portland. I kept my expectations low but they still weren't met. If you want cute voodoo donuts for its decorations then stop by otherwise, save yourself the time and money!",2018-08-18 13:41:51
1087,HN2uSvueznY4wFu6elLtMA,AKje4BpZb8TjvkI38QHg9g,4CxF8c3MB7VAdY8zFb2cZQ,3.0,0,0,0,We thought it was over hyped via food channels and didn't meet expectations. Sorry but nothing special. Unless we ordered the wrong sugary snack...,2014-06-17 04:23:09
1088,n6Gk1eFs_LIsvVUeNj7u2Q,t6sXerM-OYPekBkmcxU-Ig,4CxF8c3MB7VAdY8zFb2cZQ,1.0,1,2,1,"This place is overrated. I'm from Los Angeles and heard that this place is the place to be when it comes to donuts... the hype??? What hype.... I come to understand that this place is all about marketing. I was talking to a lady outside the place as she ate her donut and told me she was a food blogger in oregon and she also told me that she felt let down about this place. We ordered the maple bacon, and old dirty bastard? These donuts were not fresh at all. We came at 10am. They tasted old and the dough was hard. There's a better place where I live in Los Angeles... absolutely horrible here. It's funny... I talk to locals in portland and they swear about ""blue star"" to be the better donut shop out of the 2. Damn.... I chose the wrong place to eat for donuts.",2015-08-23 20:38:33
1089,wl07aH-wJpY1egsegt5sIQ,f2c0zHEZf64GPxAcjP6pzw,4CxF8c3MB7VAdY8zFb2cZQ,3.0,0,0,0,"The line was crazy, absolutely insane. I stood in it for 5 minutes, wanted to play Rock Paper Scissors to make the call on whether we stay or go, but we just walked away donut-less. That line was not moving so we guesstimated about a 45-50 minute wait. I just can't wait that long for something that will probably shave a good year and a half off my life expectancy. Oh well, maybe next time when I'm in town... Because I might kinda need that captain crunch donut...",2013-06-06 05:04:21
1090,na9BT9PiVhK_AOQd492nQA,tYp_EYEblk0VLc3woYhZGw,4CxF8c3MB7VAdY8zFb2cZQ,2.0,1,1,1,"the lines are ridiculously insane, did not stand in line and boy am I glad I didn't ! I really did want to try voodoo before leaving Portland. Was getting bummed that as my vacation was ending I had yet to go there. While on a walking tour of Portland we stopped @ voodoo and our tour guide surprised us with a box of donuts. Donuts were mediocre , don't understand why the line is hours long. I had the peanut butter chocolate donut, Was good but not worth waiting for hours. Try blue star donuts not too far from there !",2015-05-31 06:11:20
1091,al4SfEgIsWovmBW7HIbSUQ,g7U8nmI54sXptlOLyrArDA,4CxF8c3MB7VAdY8zFb2cZQ,2.0,0,1,0,100% not worth the wait. Tastes like bodega donuts with crap on top of them. Nothing special at all.,2018-07-20 16:29:33
1092,U-fBGb89NImkADTeUiMA2A,X0-E9apubgLpgbGyMVN9WA,4CxF8c3MB7VAdY8zFb2cZQ,3.0,0,0,0,"Voodoo is a Portland trademark, and anyone visiting the city should check it out. You will get a kick out of the names of all the doughnuts, and the pink building will make you smile.
But, for the record, Portland locals don't really frequent voodoo. There are WAY better doughnut shops in the area with no lines and affordable prices.",2018-05-13 10:15:59
1093,GZ0Vsp7SHZ14Xr8eQRJ7Ow,64M69FJCE9Hanm_7ci7G3w,4CxF8c3MB7VAdY8zFb2cZQ,3.0,2,0,0,"Portland's most famous and popular Doughnut shop. Known for their extremely crazy and unique donuts.

When you hear about Portland, you often hear about Powell's bookstore, The Rose Garden, and especially Voodoo Donuts. Voodoo Doughnuts is Portland's biggest and most popular doughnut shop. Being so famous, I knew I had to visit it at least once. There are several Voodoo Doughnut locations but I visited the main Voodoo Doughnut location near Old Town/ChinaTown.

My friend and I visited Voodoo's at around 10:17am and boy was the line long. The sheer amount of people waiting for the line was so long, it could even rival Disneyland lines!

We ended up waiting around an hour until we got to the register. There is a giant menu outside the store and a variety of donuts inside, but I had my game plan for doughnuts ready. One thing that I really loved was the sheer amount of creativity and uniqueness 

My friend and I ordered:
Old Dirty Bastard (Oreos & Peanut Butter), Fruit Loops Doughnut, Voodoo Doughnut (A Chocolate Donut with frosting made to look like a Voodoo Doll and jam filling with a pretzel stick in the middle), and Maple Bacon. And a nice refreshing carton of milk to go with all the awesome donuts.

The Old Dirty Bastard was personally too much for me since I don't enjoy peanut butter. My friend who really likes peanut butter thought that this donut was good but not amazing.
The Fruit Loops Doughnut was so disappointing. The fruit loops on top were stale, and the doughnut itself was sort of plain.
The Voodoo Doughnut was arguably the best doughnut out of my box. The jam inside was a nice addition to the doughnut, and the shape of the doughnut made it fun to eat! I'm also just a giant fan of chocolate doughnuts.
Last but not least, the Maple Bacon. The Maple Bacon is a maple syrup with bacon doughnut. A sweet and salty experience. I personally thought the doughnut itself was good, but the bacon on top was too inconvenient to eat. It was just a giant piece of cold bacon that wouldn't break into pieces easily.

Overall, Voodoo Doughnut is Portland's most famous doughnut store. I think Voodoo's is easily the most unique and creative doughnut place around, but in terms of quality and time I spent waiting in line for these doughnuts, makes this place a visit once and done.",2017-07-11 18:38:32
1094,rGo8HfNk1uHCv6FnaXrkYA,EYG1xiimvk1vkizoS5lCbw,4CxF8c3MB7VAdY8zFb2cZQ,2.0,1,1,1,Tourist trap. Doughnuts are not really that good. Maybe because i got a doughnut that has been sitting around all day long. But nothing special. I may go back to see if the hot fresh doughnuts are better. one would thin that they would be. If they are i will change my review. Also there are a lot of creepy people outside that place asking for money. So be safe and go in a group if you go at night.,2009-11-13 18:21:43
1095,iW9lqIoy1HmXaXxAuB-qvQ,lkAnvr1QNNP48L8Ifg4pwg,4CxF8c3MB7VAdY8zFb2cZQ,3.0,0,0,0,"Voodoo donuts is not my thing, but lots of people love the novelty of foot loop donuts and such, but as far as delicous donuts go they are not on my top 3 list, but as a company it does lots of wonderful things and is at the heart of Portlands unusual side which makes Portland the place it is.",2013-10-14 01:53:32
1096,J1Ql4khxtF3woLeyfB0u-w,UuAk4jHFBCHlgiAFJfubQw,4CxF8c3MB7VAdY8zFb2cZQ,3.0,7,5,4,"Voodoo donuts is good for novelty, but the donuts themselves taste pretty basic. 

My best friend and I came here on our way back from Washington. There was long line outside, but the wait time was short. 

We purchased the Voodoo man, Diablous Rex, Old Dirty Bastard, and the Cock and Balls. The voodoo man and diablous rex tasted the same. The c & b was huge, and it was cream filled. The old dirty bastard had a lot going, including Oreos and peanut butter. It was a bit much for me. 

The price is very reasonable. For two coffees and four donuts I paid about $10.00.

This place is a hit it once and quit it for me. I tried it once and that's enough.",2017-06-11 02:28:00
1097,TnIXeijL-IlSJVVABXMXtQ,ZvFEufIrGnsrfhLbXm78IQ,4CxF8c3MB7VAdY8zFb2cZQ,3.0,1,0,0,"Okay, guys, let's be clear. THEY'RE DONUTS. It's fried dough. It can only be so good or so bad. 

Locals don't come here for damn good reason: they know they can get donuts where there's not wrap-around lines and surly, stressed-out cashiers. (I found this article particularly illuminating: http://www.wweek.com/portland/article-21767-the_hole_story.html) People come here for the name and for the gimmicks. If you're into penis-shaped donuts with cream fillings, by all means mosey on over.

That being said, the donuts are fine. Because, like I said, you can only mess up a donut so much. I wouldn't recommend getting the fritter--in my experience, it's 90% congealed oil. Not pleasant.",2015-01-09 17:38:13
1098,xQpYvxxBHgB5RNQcHqxIEQ,kp1SDNjwwBPFmdF1kadRmw,4CxF8c3MB7VAdY8zFb2cZQ,2.0,1,2,1,"Meh. Not that great. Granted there is a lot of variety and for donuts, they are blingy. But the quality of the donuts and the flavors - not overly inventive or refined. Worth going for the first time, but otherwise, it's just a pile of sugar for a 30 minute wait.",2014-11-03 18:15:22
1099,YqWF8VP-jHfgnJmEM1m_PQ,SLdnKDJSmo3gIEmg_6Rjxw,4CxF8c3MB7VAdY8zFb2cZQ,1.0,0,0,0,"Day old donuts at a grocery store taste better. The prices are triple than most bakeries because of the reputation for weird. However, their most creative idea is putting crushed cold cereal on the frosting. No regard for being sanitary, the workers look like they never clean anything. Don't be caught in the tourist trap. Cash only",2016-10-17 06:27:45
1100,2cRH6j6EMIZ2aW5rDfjNEA,YR8fGBZoNrOF57jUKXm7og,4CxF8c3MB7VAdY8zFb2cZQ,3.0,0,0,0,"So... I'm not sure why there's a line constantly outside this place. Seems like if you're in Portland, it's a thing you must do. The donuts are not warm or fresh from the oven. They are huge sugar bombs so be prepared for that. The bacon fell flat on the maple bacon donut and just tasted sweet and greasy. Also the Portland cream donut is just a rip off a Boston cream pie. There are better donuts out there!",2018-09-08 15:51:11
1101,TqjhnyW9P1vXN2XdNKGftA,jQ4MBxz9onRzi3emv1MXHA,4CxF8c3MB7VAdY8zFb2cZQ,1.0,0,0,0,"I don't know why people like this place.  There's a long ass line, but it moved really fast. The donuts just taste like pure sugar.  Absolutely way too sweet.  The designs on the donuts are unique and very Halloween themed, but really do not taste very good. Took a couple bites and felt like complete crap after.  Extremely too heavy. We got 4 donuts, took a few bites of each and just threw away the rest.  Great design, but not great flavor/quality.  Maybe fun for kids??? Would not get again though.  Blue star donuts all the way!",2017-10-30 00:03:32
1102,6eEbsNbfbBBY6x-4mjGJXQ,hY0QYNIRTWLTom27ywqCGQ,4CxF8c3MB7VAdY8zFb2cZQ,2.0,0,0,1,"It was kind of a let down honestly. Nothing was fresh when I got there. A staff member gave me her ""I'm vegan gluten free and allergic to chocolate"" attitude, so she could not recommend anything. I had like a snickers donut or something. A big ""meh..."" for me. Just not great. I wanted to love this thing. Everyone said I had to go, so I went.",2018-02-26 13:31:52
1103,_bhB67PcZ3vjhSB-sK7jVg,Q-hxGMKRFEj2kcd63LO7qw,4CxF8c3MB7VAdY8zFb2cZQ,1.0,0,0,0,Voodoo doughnuts...its the line that kills me. I can't justify standing in line for a Krispy Kreme donut with Kool-Aid sprinkled on it.,2014-12-04 19:12:06
1104,Da5nn7MZOuD6LLCM7IRkXw,a66JvOubtXeTK_XAt29wzQ,4CxF8c3MB7VAdY8zFb2cZQ,3.0,0,0,0,"No cards!!!! Cash only spot. 

Passing through Portland had limited time for culinary experiences. Voodoo Donuts was for shir an experience. We went at 6pm on a Monday and had zero line. 

Pros: hip; parking; decor; vegan options; display for vegan options; Apple vegan fritter; creative use of cereal toppings; awesome pink boxes 

Cons: lack of restroom; cash only; adult humor [both my kids bought ""cock and balls donuts"" was horrified that they were also cream filled]; lack donut descriptions on menu; donuts just okay 

We told the kids for being good for the 5 hours drive to Portland they could each pick 1 donut, anything. They have donuts that are like two chocolate bar donuts making a 'T' but because of fluffy roundness the resemblance is closer male anatomy so the name is apt. In the spinning clear displays there are decorated donuts with words & art. The cost of these huge donuts because of decor is $7.50 each. And as aforementioned there is no description of items so I was surprised to find these donuts, the cock and balls donuts are filled with white cream. 

I ate a vegan apple fritter. Most Fritters are not vegan and it didn't rock my world but it was a good vegan donut for shir. Plus it was only 2 bucks. 

Hubs had a voodoo donut & blueberry flavor. His donuts were $5 bucks combined. 

5 donuts & 4 people total= $22 

Overall memorable but not in a rush to go back.",2017-06-21 05:57:50
1105,4upWhzgwqYh40IK9LL0NKQ,BI0wgDLK5yQuOj-yPgVpyQ,4CxF8c3MB7VAdY8zFb2cZQ,3.0,2,0,0,"Voodoo Doughnuts is quirky, vibrant, and a fun place to take out-of-towners.... but if there is a line (which there almost always is), forget it.

We went to Voodoo early morning on a weekday and there wasn't a line to our surprise. The decor and menu is funky and the staff is very friendly. 

The donuts are good, but nothing to write home about. We tried the bacon maple bar, which literally was a donut with a slab of bacon on it. My sister likes the Voodoo donut, which was decorated like a Voodoo Doll. 

Creative? Yes. Delicious? Meh.

If you really want and mindblowingly good donut, I hear Bluestar and Pips are better choices (I still need to check them out for myself!)",2014-10-16 23:03:50
1106,Oij4ZK3o-zaBAjRltR0A6Q,9PbU-V49XraJpyRtKvYtgw,4CxF8c3MB7VAdY8zFb2cZQ,1.0,2,1,1,So sad. I came here all the way from San Diego and was really excited to try voodoo doughnuts especially the lemon filled powdered one. I got back to the place I'm staying on my last night to find that my doughnut wasn't even filled. Completely dry  NO LEMON FILLING! NO FILLING AT ALLLLLL!,2018-02-05 05:34:35
1107,c-6PP0bgPUTel7SyuJd2_A,lYtL5jBW0MsRZNy4dK4Z8w,4CxF8c3MB7VAdY8zFb2cZQ,2.0,0,0,0,"I don't buy into all of the hype of this place.  I am a major donut fan, and would have had a stack of donuts for my wedding instead of cake if my husband would have been on board with that.  If you want good donuts, go to Joe's in Sandy, Oregon.  Hands down the BEST donuts in the metro area!  Voodoo is creative however..I'll give them that.   Where else can you get a cream-filled donut shaped like male anatomy?",2014-01-06 22:29:11
1108,ySdKRg0RamkJAChboxevHA,6a5VjTHbrVUxJnmflG-GiQ,4CxF8c3MB7VAdY8zFb2cZQ,3.0,0,0,0,"The experience of Voodoo is cool. But each time I go I'm a little less satisfied. 

Takeaway the hype and the lines and it's just an a-ok doughnut that looks better than most.

If you've never been I recommend going and getting an assorted dozen. If you've been before maybe check out Blue Star Donuts.",2014-12-22 18:54:50
1109,CRT9Wur-bRLWU2XS7rxWEg,qtTd_VDFXoeNkJKrtQ4R2g,4CxF8c3MB7VAdY8zFb2cZQ,3.0,2,1,2,"Voodoo donuts is a place everyone is told they must visit when they at in Portland. I dropped by voodoo in the evening, though not late night when I'd have to wait forever. 

The place is 24/7 and cash only. The donut selection is pretty extensive and has many of your standard types alone with interesting options. 

I went with and old fashioned and blueberry cake. Old fashioned donuts should be solid at a good donut shop. 

The verdict? Decent donut for the price but If I'd have waited a while for it I'd be disappointed. Blue star is more expensive but blows this place out of the water.",2015-06-14 02:03:55
1110,dGXVLTgTrUuxnE56k3Z6kQ,9F44xaOPQyKIfleKpyoRKg,4CxF8c3MB7VAdY8zFb2cZQ,1.0,0,0,0,"Are you kidding me? These donuts are just like Dunkin Donuts. I don't understand the hype or the long lines. They are definitely not worth the wait or money. Okay, their box is cool. If you want a REAL artisan bakery, try Maggie's Buns in Forest Grove. They are worth the trip.",2017-07-11 18:43:57
1111,FA9gecym6KjIFBnlXjrruA,WSM_UzCE7dI1CQ0qaiXMOQ,4CxF8c3MB7VAdY8zFb2cZQ,1.0,0,0,0,"Tourist trap - for those of you who want to witness a homeless guy peeing on the line that you have to wait on to get into this dingy little place - then by all means - this is your place! Panhandlers are all over this block. 

But inside isn't much better. The Donuts are tired. The selections are geared more toward kids or stoned college kids. Fruit loops, Oreos jammed on top of a dry donut etc. The service is consistently rude and unfriendly - and honestly the place is so dirty. After bringing yet another out of town friend here - we've decided to stop coming even for that - the place has lost all of its portland charm. (And Blue Star makes way better donuts!).",2017-01-06 15:04:04
1112,VNoohE9_0PuvBycOYG74Bg,IUhLRwYlo62DypC4vBCzbg,4CxF8c3MB7VAdY8zFb2cZQ,2.0,0,0,0,"Honestly, I don't get the hype.
Don't get me wrong, they are good donuts....but they are just donuts. Fun paint on the walls and you can get married there....but the donuts are average.",2017-11-11 19:52:47
1113,5Y5Jgycik17EgjIo-33zcQ,9fTgoNa885ZSueKH3q_wqg,4CxF8c3MB7VAdY8zFb2cZQ,3.0,0,0,0,"Meh.  It is just a doughnut.  but the place is iconic and must go at least once in your life.  seems like every time I go by one of their locations, there is always a line.  Not worth waiting in line for 30 minutes for a doughnut that is covered in a kids cereal.",2018-03-26 18:33:33
1114,he0AKkbiedabOAZ_IX8qvQ,-CxTBGZIgZ5ME1eEZLq9DQ,4CxF8c3MB7VAdY8zFb2cZQ,3.0,0,0,0,"The doughnuts here are good.  They have a few unique options that are definitely worth trying at least once.  I enjoy taking visiting friends from out of town here if I can.

That said, I can't stand the lines.  If I happen to be in the area and the line *isn't* out the door, I might pop in for a visit.  The other thing that keeps me from visiting is the fact that they ONLY accept cash.  They do have an ATM inside, but.. meh, it isn't worth the fees to me.  I'm not a cash carrier.  If you are, this won't matter to you.

I gave 3 stars because the doughnuts are pretty good and I enjoy the unique offerings the place has.  However, the lack of parking, long lines, and required cash make it rather inconvenient for me.  The doughnuts are not SO good that they make up for these things.  Still, go at least once - especially if you're just in town visiting.  My favorite is the Old Dirty Bastard... Don't try to eat more than one of these at a time.  Even one could be pushing it - it's large, rich, and filling.",2012-02-13 18:56:36
1115,ohhzANjUkwI97SGpyZv02Q,6ryJ1udGnl7jvgb3HWID3Q,4CxF8c3MB7VAdY8zFb2cZQ,3.0,6,4,1,"Blah blah blah.

BLAH BLAH BLAH.

BLAHBITY BLAH BLAH.

Sorry. I was just trying to spare you from having to read the same ol' same ol' type of review that's probably already been written about Voodoo. Yeah, this place is freaking famous, so no wonder it's got over a thousand reviews! Everyone wants a piece of the pie! Er, donut!

Anyway, this place does have insanely novel donuts, all cuckoo and crazy and lots of fun. Yet, unless I was a tourist, I would not be okay with standing in line for an upwards of 2-hour wait. There's something very... un-natural (and un-Voodooey) about that. 

I've really only been here 2 times, both of which were with family from out of town. The other times I was really hungry (and the hours were so weird that there really wasn't much of a line).

Yes, I do love me a classic Voodoo donut, but at the same time my cravings for sweet, friend and fatty can be satiated by other means (and note: by MUCH FASTER means).",2011-05-06 03:10:42
1116,LInAE2Qkl-lTuWQ5ootM7Q,L6P-IzGlKiYr-8gLnlNiLQ,4CxF8c3MB7VAdY8zFb2cZQ,3.0,1,0,1,"Coming cross-country from Florida, I had to see what the buzz was all about. Of course when we arrived there, the lines wrapped around the block and decided we should come back at a later time. After a couple of tries, at around 2pm, the wait looked bearable and we decided to get in line. 

The donuts are really good but not the best I've ever had. Though their crazy donuts are what they are known for (Bacon Maple Bar, Voodoo Doll, Cock N Balls) I preferred their more ""basic"" ones, especially their cake donuts. My favorites are the Glazed Old Fashioned, Blueberry Cake, Maple Bar and the Chocolate Cake.
 
Took off a star because the lines are just crazy at this particular spot. The donuts from the voodoo van or the shop in Orlando are just as good. That being said I do think you have to check this place out at least once if you visit Portland even just for the experience and photos.",2018-07-30 18:39:19
1117,SJuCWytUEE24M4hibo1aQw,yauSuFScxL-fSsimkoN76Q,4CxF8c3MB7VAdY8zFb2cZQ,3.0,0,0,0,"Original product and fair prices, not bad. It didn't seem like the donuts were super fresh or intoxicating but customers do love with a donut craving well-satisfied. Wish they had gluten-free donuts!

My fave here is the original lovely pink box the donuts come in, never seen anything like it. Lines do get long so come around 7pm before the after dinner rush and you're good to go with no line on a Saturday night!",2018-02-26 04:59:07
1118,yq_5SbFaKl7_SLOEpidTeQ,uf0EVdbyDy-VqvM6uYz-lw,4CxF8c3MB7VAdY8zFb2cZQ,2.0,0,1,1,While Voodoo has done a great job marketing itself for tourists their product isn't the greatest. Yes they're fun and gimmicky but they don't make up for the long line and mediocre donut you end up with.,2015-07-07 23:59:15
1119,D25_sYWd9_3mjUNlhIhsSQ,-kL0Fce31-SFxwc5ApAqcA,4CxF8c3MB7VAdY8zFb2cZQ,2.0,0,0,0,Meh. I've experienced better is right. A donut is a donut. Honestly all this place should be known for is being open 24/7 selling odd donuts. All I'm saying is there are other donuts.,2016-09-09 15:52:29
1120,xrIdxHh7kGKeeEz0MDIy0A,FvivYrK-o2dp_Sk5ips8nA,4CxF8c3MB7VAdY8zFb2cZQ,3.0,0,0,0,"Tourist-trap-alert!!
Huge lines, wait times go into hours during peak times. They sell donuts, in fun(& weird) colors and shapes. The donuts, the shop, the decor-- would make for nice instagram posts but that's about it.
The donuts taste like plain simple donuts nothing more, nothing extra ordinary. You just spend an hour standing in line to get a funnily shaped donut, thats all there is.
The donuts are not bad by any standards but nothing that would blow away your mind.
Do check it out if the lines are not crazy( maybe early morning), more for the experience than for the  food, otherwise just a tourist trap--better avoided.",2017-08-19 18:11:43
1121,ARd8ebXb0ITPTs1t5Bdc2g,WlWgl1aWl-8wGZYUncV-2A,4CxF8c3MB7VAdY8zFb2cZQ,3.0,0,1,0,"I found the variety of donuts here fascinating and overwhelming.  I'm weird, I don't really like sweets that are super sweet so I had a hard time choosing here.  Some of the items sounded good until you started asking and seeing them and then I was like no!  So apple fritter wise they have many options, like one with bananas and what not but when they explained they had layer upon layer of stuff on them I ended up with just a traditional one, nothing extra on it.  They also had doughnuts with captain crunch, fruitloops and gobs of other stuff on them, just not my cup of tea.  I think its one of those places to go in for the experience and maybe grab one to go but otherwise I would stay clear from it.  I went at night around 8pm or so and there was no wait.",2014-01-21 23:33:21
1122,ETEq_3qH9e7PfYbrL5k5eg,r836efAdLaOSXhHE4XpBDA,4CxF8c3MB7VAdY8zFb2cZQ,3.0,0,0,0,best donuts in town but the wait is ridiculous,2014-10-16 23:49:23
1123,hR_VbzaRlItHVcqagKeekQ,EU2hfKtSruFerou58aS-Iw,4CxF8c3MB7VAdY8zFb2cZQ,1.0,2,0,0,Worst doughnut I have ever had!  Dry and tasted like grease.  I'll stick with Krispy Cream.,2015-04-07 18:41:58
1124,Hmc8gr0LUiEBikN4Wi6ISg,EoAEn7t8ajbDq4OzBqWahA,4CxF8c3MB7VAdY8zFb2cZQ,3.0,0,1,0,"This is the only place we go for doughnuts and tends to be a must for our out-of-town guests.  My only question for the folks at Voodoo is, ""why not clean a little?""  Just a little--doesn't have to be sterile--just enough to not inspire a question about what might be going on behind the counter.",2010-07-20 21:41:04
1125,Me85-ektICvs8AwDhrsGIw,WNAv8MWAGwfTVipLuOwzQA,4CxF8c3MB7VAdY8zFb2cZQ,3.0,0,0,0,"I like their creations, but I think the donut base is so-so.  There are definitely better donuts in Portland, but it's fun and can't knock it for putting Portland (more) on the map.",2015-08-01 19:56:07
1126,jZAnPhS9rOFuLwWpe_2ZUQ,qPakA4ioRXKGaIoM3wmb4Q,4CxF8c3MB7VAdY8zFb2cZQ,3.0,0,0,0,"It was fun to stop in to see what all of the talk was about....but honestly, the doughnuts weren't spectacular.  They were good.  Apparently, you should get there early to get the one you want.  They didn't have my first choice, so I ended up with something else.  I don't even remember what it was.  That's how memorable it was.  It was a doughnut and that makes it good in my book, but it's not the best doughnut.",2009-06-20 04:27:59
1127,3tAevUgMaL4by3W6w1HCMQ,7OhoKWhJ-lQrriDhe-QZkw,4CxF8c3MB7VAdY8zFb2cZQ,3.0,5,0,1,"Don't kill me, people... but this place was just ok. It's not that the donuts were not good. They were. They are just not standing-in-line-for-an-hour-must-go-out-of-my-way-to-get-them good. We were fortunate to stop by at night and there was only maybe two other people in front of us. We got a pretty big variety of donuts to try them all- from regular glazed ones, to specialty ones like the Old Dirty Bastard. The dough was good and the concept  of shapes/names is what makes this spot unique. 

I'd say if you get lucky and find this place semi empty as I did. Go! it is a sign. But don't waste your lovely day in line. 

Also.. don't find out the hard way that this place is CASH ONLY (rolls eyes).",2016-11-15 10:28:39
1128,oOrtNAleUoGW-RiEB-i-tw,AiwVzxg4paqeDX82O4oFLg,4CxF8c3MB7VAdY8zFb2cZQ,2.0,0,0,0,Donuts for drunk people is what I think of voodoos donuts. The donuts are very sweet but the folks that work there seem to work very long shifts. I would take out of town friends there only if they really requested it.,2015-06-27 03:26:41
1129,gAsAqqdg25C3LofAoHXZMQ,rvlcBME9o-6fVED_nQqeHQ,4CxF8c3MB7VAdY8zFb2cZQ,2.0,0,0,0,"All hype. Cute nonetheless. I hate overly sweet desserts so this was not for me. Everything's either covered in frosting or filled with jellies. I do however bumped up a star for making a gray fluffy original glazed donut. If it was fresh and warm, it'd be fantastic.",2017-09-13 06:47:31
1130,Hac_Be8mygRYkCZ3uNDDIw,avNavOHk7eK2FcGnIyIJZw,4CxF8c3MB7VAdY8zFb2cZQ,3.0,0,0,0,"the maple bacon bar was incredible. the rest of the doughnuts were just OK. not worth the wait, or the exposure to indecency. I get that they're rude and crude and bordering on obscene, but that's not why I go to a donut shop...",2010-06-02 05:30:20
1131,6Lbkjwly7X9eGYM7LqJF3g,Y1vBqwiljcf6aWRTomPJ-g,4CxF8c3MB7VAdY8zFb2cZQ,3.0,0,0,0,"Good luck getting to it!!! Parking is a beast! And not in a good way, very cool place though, someplace different in kind of a shady/trendy part of town. They only accept cash, but have a huge assortment of doughnuts not found at any old bakery.",2014-02-11 02:00:32
1132,owkL8UanBIBFtLXkgPij3A,-3i9bhfvrM3F1wsC9XIB8g,4CxF8c3MB7VAdY8zFb2cZQ,3.0,7,6,6,"This was on the short list of places my husband wanted to try while visiting friends and family in Portland.  He loves donuts.  He loves bacon.  A maple bacon donut?  Just try to keep him away.

Surprisingly, the maple bacon donut really did have good flavor, but I wouldn't want to eat a whole one.  In general the donuts are way too sweet here, though the cake ones are better than the raised donuts.  We had a big group so I got to taste several.  The grape ape was atrocious to me, it tasted like a pixie stick.  The Portland Creme (Bavarian, my usual favorite) was too sticky sweet.  

My 14 year old nephew nearly finished the giant glazed.  We were very impressed.

It's worth a visit (and a wait in line) just for the novelty of it.  In fact, two separate tour groups came through during our visit.

I think my husband would give this place five stars, and he's a donut fiend.  I give it three, and I am not a big donut fan.  So take that information for what it's worth.",2008-06-24 03:45:52
1133,6TlqFOU1gGgy5PaA_5Hmow,xnN_6FOFSJFfPL_eglBIvg,4CxF8c3MB7VAdY8zFb2cZQ,3.0,0,0,0,"Decent enough standard donuts. The specialty donuts look great and may sound great and quirky, but there's really nothing fantastic about stale, three-day-old tasting fruit loops on a mediocre glazed donut.

The cashiers are snippy more often than not and can be quite rude.",2016-04-27 04:06:41
1134,suGcAp3W3YG6EAE8dyEL2w,W-FdBTLB7Q0SLy9VvPwirw,4CxF8c3MB7VAdY8zFb2cZQ,3.0,0,0,0,Busy place with many characteristic on donught...  bit pricy on doughnut.  Good for one time for fun...,2018-06-01 01:47:46
